,24876,23868333,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
66391,11696123,1,0,0x10000010,8,02,25,00,01,02,00,FF,05
66392,11696415,1,0,0x10000011,8,00,00,5B,38,00,00,00,00
66441,11745349,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
66441,11745639,1,0,0x10000011,8,00,00,59,13,00,00,00,00
66492,11797243,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
66493,11797533,1,0,0x10000011,8,FF,FF,ED,1D,00,00,00,00
66546,11850758,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
66546,11851051,1,0,0x10000011,8,00,00,53,10,00,00,00,00
66597,11901286,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
66597,11901581,1,0,0x10000011,8,00,00,65,18,00,00,00,00
66650,11955016,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
66651,11955312,1,0,0x10000011,8,00,00,33,15,00,00,00,00
66700,12004719,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
66700,12005011,1,0,0x10000011,8,FF,FF,C0,E6,00,00,00,00
66753,12057803,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
66753,12058094,1,0,0x10000011,8,00,00,A9,59,00,00,00,00
66803,12107651,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
66803,12107942,1,0,0x10000011,8,00,00,47,0B,00,00,00,00
66853,12157872,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
66853,12158162,1,0,0x10000011,8,00,00,08,CC,00,00,00,00
66903,12208029,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
66904,12208321,1,0,0x10000011,8,00,00,63,29,00,00,00,00
66953,12258208,1,0,0x10000010,8,02,25,00,01,02,00,FF,05
66954,12258505,1,0,0x10000011,8,FF,FF,F3,20,00,00,00,00
67005,12309425,1,0,0x10000010,8,02,25,00,05,02,00,FF,05
67005,12309719,1,0,0x10000011,8,00,00,33,15,00,00,00,00
67058,12362648,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
67058,12362942,1,0,0x10000011,8,FF,FF,FC,FF,00,00,00,00
67100,12404470,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
67100,12404763,1,0,0x10000011,8,00,00,00,DB,00,00,00,00
67150,12454675,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
67150,12454968,1,0,0x10000011,8,FF,FF,F6,FD,00,00,00,00
67200,12504848,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
67200,12505144,1,0,0x10000011,8,FF,FF,F0,FA,00,00,00,00
67250,12555063,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
67251,12555352,1,0,0x10000011,8,FF,FF,D4,DC,00,00,00,00
67301,12605510,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
67301,12605803,1,0,0x10000011,8,FF,FF,E3,07,00,00,00,00
67343,12647563,1,0,0x10000110,8,00,E1,00,D5,08,0A,00,DA
67343,12647851,1,0,0x10000050,8,01,45,03,11,00,04,C0,FF
67343,12648092,0,0,0x328,8,01,2C,02,4C,04,01,18,00
67351,12655411,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
67351,12655704,1,0,0x10000011,8,00,00,02,CA,00,00,00,00
67351,12655995,1,0,0x10000020,8,00,01,2C,59,64,00,FF,FF
67352,12656282,1,0,0x10000100,8,0F,57,0F,4B,0D,07,FF,FF
67352,12656582,1,0,0x10000000,8,00,00,00,00,76,FF,FF,FF
67401,12705638,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
67401,12705929,1,0,0x10000011,8,FF,FF,C4,FA,00,00,00,00
67451,12756082,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
67452,12756371,1,0,0x10000011,8,FF,FF,D4,DC,00,00,00,00
67501,12805976,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
67502,12806267,1,0,0x10000011,8,00,00,2A,ED,00,00,00,00
67552,12856509,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
67552,12856800,1,0,0x10000011,8,00,00,2A,ED,00,00,00,00
67602,12906688,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
67602,12906981,1,0,0x10000011,8,00,00,48,FA,00,00,00,00
67652,12957179,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
67653,12957470,1,0,0x10000011,8,00,00,55,36,00,00,00,00
67702,13007013,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
67703,13007304,1,0,0x10000011,8,00,00,06,DE,00,00,00,00
67753,13057502,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
67753,13057795,1,0,0x10000011,8,FF,FF,D8,F0,00,00,00,00
67803,13107447,1,0,0x10000010,8,02,25,FF,FA,02,00,FF,05
67803,13107736,1,0,0x10000011,8,FF,FF,7A,B6,00,00,00,00
67853,13157311,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
67853,13157601,1,0,0x10000011,8,FF,FF,FF,25,00,00,00,00
67903,13207490,1,0,0x10000010,8,02,25,00,05,02,00,FF,05
67903,13207781,1,0,0x10000011,8,00,00,67,3D,00,00,00,00
67953,13257690,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
67953,13257982,1,0,0x10000011,8,00,00,30,F0,00,00,00,00
68003,13308178,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
68004,13308471,1,0,0x10000011,8,FF,FF,DD,04,00,00,00,00
68054,13358323,1,0,0x10000010,8,02,25,00,05,02,00,FF,05
68054,13358618,1,0,0x10000011,8,00,00,65,18,00,00,00,00
68103,13408245,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
68104,13408536,1,0,0x10000011,8,00,00,59,13,00,00,00,00
68154,13458405,1,0,0x10000010,8,02,25,00,06,02,00,FF,05
68154,13458697,1,0,0x10000011,8,00,00,79,45,00,00,00,00
68204,13508594,1,0,0x10000010,8,02,25,FF,FC,02,00,FF,05
68204,13508885,1,0,0x10000011,8,FF,FF,9E,C5,00,00,00,00
68254,13558788,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
68254,13559081,1,0,0x10000011,8,00,00,2D,13,00,00,00,00
68306,13611138,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
68307,13611430,1,0,0x10000011,8,00,00,3C,F5,00,00,00,00
68353,13657761,1,0,0x10000110,8,00,E1,00,D5,08,0A,00,DA
68353,13658077,1,0,0x10000050,8,01,45,03,11,00,04,C0,FF
68354,13658319,0,0,0x328,8,01,2C,02,4C,04,01,18,00
68364,13669135,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
68365,13669425,1,0,0x10000011,8,00,00,36,F2,00,00,00,00
68365,13669717,1,0,0x10000020,8,00,01,2C,59,64,00,FF,FF
68365,13670006,1,0,0x10000100,8,0F,57,0F,4A,0D,07,FF,FF
68366,13670307,1,0,0x10000000,8,00,00,00,00,77,FF,FF,FF
68415,13719719,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
68415,13720012,1,0,0x10000011,8,00,00,00,DB,00,00,00,00
68465,13770109,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
68466,13770403,1,0,0x10000011,8,00,00,33,15,00,00,00,00
68515,13819739,1,0,0x10000010,8,02,25,00,01,02,00,FF,05
68515,13820031,1,0,0x10000011,8,00,00,1E,E8,00,00,00,00
68565,13870171,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
68566,13870464,1,0,0x10000011,8,00,00,28,FF,00,00,00,00
68617,13921998,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
68618,13922288,1,0,0x10000011,8,00,00,51,22,00,00,00,00
68667,13972111,1,0,0x10000010,8,02,25,00,09,02,00,FF,05
68668,13972399,1,0,0x10000011,8,00,00,BB,61,00,00,00,00
68718,14022349,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
68718,14022640,1,0,0x10000011,8,FF,FF,EF,0C,00,00,00,00
68826,14131181,1,0,0x10000010,8,02,25,00,08,02,00,FF,05
68827,14131470,1,0,0x10000011,8,00,00,AD,6D,00,00,00,00
68875,14180097,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
68876,14180387,1,0,0x10000011,8,00,00,21,0D,00,00,00,00
68941,14245536,1,0,0x10000010,8,02,25,00,01,02,00,FF,05
68941,14245830,1,0,0x10000011,8,00,00,7D,22,00,00,00,00
68991,14296015,1,0,0x10000010,8,02,25,FF,FD,02,00,FF,05
68992,14296305,1,0,0x10000011,8,FF,FF,D7,01,00,00,00,00
69041,14345928,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
69041,14346220,1,0,0x10000011,8,00,00,15,08,00,00,00,00
69091,14396116,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
69092,14396408,1,0,0x10000011,8,00,00,6B,1B,00,00,00,00
69142,14446590,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
69142,14446882,1,0,0x10000011,8,00,00,39,18,00,00,00,00
69191,14495795,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
69191,14496090,1,0,0x10000011,8,00,00,5F,15,00,00,00,00
69242,14546920,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
69242,14547210,1,0,0x10000011,8,00,00,12,E3,00,00,00,00
69292,14596776,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
69292,14597065,1,0,0x10000011,8,FF,FF,CE,D9,00,00,00,00
69343,14647271,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
69343,14647560,1,0,0x10000011,8,FF,FF,ED,1D,00,00,00,00
69393,14697926,1,0,0x10000010,8,02,25,00,01,02,00,FF,05
69393,14698218,1,0,0x10000011,8,00,00,24,EB,00,00,00,00
69428,14733027,1,0,0x10000110,8,00,E1,00,D5,08,0A,00,DA
69429,14733316,1,0,0x10000050,8,01,45,03,11,00,04,C0,FF
69429,14733557,0,0,0x328,8,01,2C,02,4C,04,01,18,00
69447,14751415,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
69447,14751706,1,0,0x10000011,8,00,00,8D,3B,00,00,00,00
69447,14751997,1,0,0x10000020,8,00,01,2C,59,64,00,FF,FF
69448,14752285,1,0,0x10000100,8,0F,57,0F,4B,0D,07,FF,FF
69448,14752582,1,0,0x10000000,8,00,00,00,00,78,FF,FF,FF
69501,14805449,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
69501,14805741,1,0,0x10000011,8,00,00,53,10,00,00,00,00
69549,14853498,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
69549,14853790,1,0,0x10000011,8,00,00,53,10,00,00,00,00
69599,14903650,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
69599,14903943,1,0,0x10000011,8,00,00,53,10,00,00,00,00
69649,14953821,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
69649,14954114,1,0,0x10000011,8,00,00,53,10,00,00,00,00
69699,15004030,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
69700,15004323,1,0,0x10000011,8,00,00,53,10,00,00,00,00
69749,15054198,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
69750,15054491,1,0,0x10000011,8,00,00,53,10,00,00,00,00
69800,15104341,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
69800,15104633,1,0,0x10000011,8,00,00,53,10,00,00,00,00
69850,15154804,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
69850,15155096,1,0,0x10000011,8,00,00,53,10,00,00,00,00
69900,15204725,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
69900,15205018,1,0,0x10000011,8,00,00,53,10,00,00,00,00
69950,15255202,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
69951,15255495,1,0,0x10000011,8,00,00,53,10,00,00,00,00
70000,15305086,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
70001,15305378,1,0,0x10000011,8,00,00,53,10,00,00,00,00
70050,15355255,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
70051,15355543,1,0,0x10000011,8,FF,FF,E9,09,00,00,00,00
70101,15405394,1,0,0x10000010,8,02,25,00,01,02,00,FF,05
70101,15405689,1,0,0x10000011,8,00,00,10,F4,00,00,00,00
70153,15457718,1,0,0x10000010,8,02,25,00,05,02,00,FF,05
70153,15458009,1,0,0x10000011,8,00,00,6F,2E,00,00,00,00
70203,15507606,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
70203,15507897,1,0,0x10000011,8,00,00,06,DE,00,00,00,00
70256,15560549,1,0,0x10000010,8,02,25,00,0A,02,00,FF,05
70256,15560838,1,0,0x10000011,8,FF,FF,E7,1B,00,00,00,00
70307,15611455,1,0,0x10000010,8,02,25,00,05,02,00,FF,05
70307,15611747,1,0,0x10000011,8,00,00,28,FF,00,00,00,00
70352,15656261,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
70352,15656553,1,0,0x10000011,8,00,00,27,10,00,00,00,00
70402,15706469,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
70402,15706759,1,0,0x10000011,8,00,00,45,1D,00,00,00,00
70446,15750888,1,0,0x10000110,8,00,E1,00,D5,08,0A,00,DA
70446,15751177,1,0,0x10000050,8,01,45,03,11,00,04,C0,FF
70447,15751417,0,0,0x328,8,01,2C,02,4C,04,01,18,00
70452,15756658,1,0,0x10000010,8,02,25,00,07,02,00,FF,05
70452,15756947,1,0,0x10000011,8,00,00,95,63,00,00,00,00
70452,15757238,1,0,0x10000020,8,00,01,2C,59,64,00,FF,FF
70453,15757526,1,0,0x10000100,8,0F,57,0F,4B,0D,07,FF,FF
70453,15757825,1,0,0x10000000,8,00,00,00,00,79,FF,FF,FF
70502,15807134,1,0,0x10000010,8,02,25,FF,FC,02,00,FF,05
70503,15807423,1,0,0x10000011,8,FF,FF,9C,D7,00,00,00,00
70552,15856949,1,0,0x10000010,8,02,25,FF,FC,02,00,FF,05
70552,15857240,1,0,0x10000011,8,FF,FF,A8,DC,00,00,00,00
70603,15907783,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
70603,15908073,1,0,0x10000011,8,00,00,36,F2,00,00,00,00
70653,15957305,1,0,0x10000010,8,02,25,00,0A,02,00,FF,05
70653,15957594,1,0,0x10000011,8,00,00,DB,93,00,00,00,00
70703,16007496,1,0,0x10000010,8,02,25,FF,FD,02,00,FF,05
70703,16007784,1,0,0x10000011,8,FF,FF,BA,E3,00,00,00,00
70753,16057673,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
70753,16057962,1,0,0x10000011,8,FF,FF,DE,F3,00,00,00,00
70803,16107872,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
70803,16108163,1,0,0x10000011,8,FF,FF,FB,11,00,00,00,00
70854,16158637,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
70854,16158925,1,0,0x10000011,8,FF,FF,CE,D9,00,00,00,00
70903,16208187,1,0,0x10000010,8,02,25,00,05,02,00,FF,05
70904,16208482,1,0,0x10000011,8,00,00,65,18,00,00,00,00
70954,16259019,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
70955,16259311,1,0,0x10000011,8,FF,FF,D0,FF,00,00,00,00
71004,16308556,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
71004,16308849,1,0,0x10000011,8,00,00,24,EB,00,00,00,00
71054,16358759,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
71054,16359052,1,0,0x10000011,8,00,00,2D,13,00,00,00,00
71106,16410846,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
71106,16411136,1,0,0x10000011,8,00,00,2A,ED,00,00,00,00
71159,16463426,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
71159,16463719,1,0,0x10000011,8,00,00,2D,13,00,00,00,00
71209,16513599,1,0,0x10000010,8,02,25,00,01,02,00,FF,05
71209,16513894,1,0,0x10000011,8,00,00,0A,F2,00,00,00,00
71259,16563757,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
71259,16564049,1,0,0x10000011,8,00,00,3C,F5,00,00,00,00
71309,16613928,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
71309,16614216,1,0,0x10000011,8,FF,FF,DE,F3,00,00,00,00
71360,16664893,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
71360,16665187,1,0,0x10000011,8,FF,FF,FC,FF,00,00,00,00
71414,16718360,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
71414,16718651,1,0,0x10000011,8,00,00,06,DE,00,00,00,00
71445,16750154,1,0,0x10000110,8,00,E1,00,D5,08,0A,00,DA
71446,16750443,1,0,0x10000050,8,01,45,03,11,00,04,C0,FF
71446,16750684,0,0,0x328,8,01,2C,02,4C,04,01,18,00
71464,16768872,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
71464,16769163,1,0,0x10000011,8,00,00,12,E3,00,00,00,00
71465,16769454,1,0,0x10000020,8,00,01,2C,59,64,00,FF,FF
71465,16769741,1,0,0x10000100,8,0F,57,0F,4B,0D,07,FF,FF
71465,16770038,1,0,0x10000000,8,00,00,00,00,7A,FF,FF,FF
71518,16822416,1,0,0x10000010,8,02,25,FF,FC,02,00,FF,05
71518,16822707,1,0,0x10000011,8,FF,FF,98,C3,00,00,00,00
71568,16872831,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
71568,16873121,1,0,0x10000011,8,FF,FF,D7,01,00,00,00,00
71618,16922740,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
71618,16923029,1,0,0x10000011,8,FF,FF,E7,1B,00,00,00,00
71668,16973166,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
71669,16973454,1,0,0x10000011,8,FF,FF,DE,F3,00,00,00,00
71719,17023397,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
71719,17023690,1,0,0x10000011,8,00,00,28,FF,00,00,00,00
71769,17073556,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
71769,17073851,1,0,0x10000011,8,00,00,4B,1F,00,00,00,00
71819,17123382,1,0,0x10000010,8,02,25,00,06,02,00,FF,05
71819,17123674,1,0,0x10000011,8,00,00,79,45,00,00,00,00
71877,17182115,1,0,0x10000010,8,02,25,00,08,02,00,FF,05
71878,17182406,1,0,0x10000011,8,00,00,A1,68,00,00,00,00
71927,17231936,1,0,0x10000010,8,02,25,00,05,02,00,FF,05
71927,17232226,1,0,0x10000011,8,00,00,67,3D,00,00,00,00
71977,17282083,1,0,0x10000010,8,02,25,00,01,02,00,FF,05
71978,17282376,1,0,0x10000011,8,00,00,1C,F9,00,00,00,00
72030,17334460,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
72030,17334755,1,0,0x10000011,8,FF,FF,FC,FF,00,00,00,00
72082,17386417,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
72082,17386708,1,0,0x10000011,8,00,00,06,DE,00,00,00,00
72131,17436193,1,0,0x10000010,8,02,25,FF,FB,02,00,FF,05
72132,17436486,1,0,0x10000011,8,00,00,81,36,00,00,00,00
72182,17487041,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
72183,17487332,1,0,0x10000011,8,00,00,9F,43,00,00,00,00
72233,17537262,1,0,0x10000010,8,02,25,00,01,02,00,FF,05
72233,17537552,1,0,0x10000011,8,00,00,D7,7F,00,00,00,00
72283,17587459,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
72283,17587752,1,0,0x10000011,8,00,00,1C,F9,00,00,00,00
72333,17637977,1,0,0x10000010,8,02,25,FF,F8,02,00,FF,05
72334,17638272,1,0,0x10000011,8,00,00,33,15,00,00,00,00
72383,17687808,1,0,0x10000010,8,02,25,00,01,02,00,FF,05
72383,17688099,1,0,0x10000011,8,00,00,51,22,00,00,00,00
72433,17737999,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
72434,17738292,1,0,0x10000011,8,FF,FF,E1,18,00,00,00,00
72469,17774176,1,0,0x10000110,8,00,E1,00,D5,08,0A,00,DA
72470,17774469,1,0,0x10000090,8,00,00,01,3B,01,06,00,0C
72470,17774752,1,0,0x10000091,8,00,01,88,57,00,02,30,FF
72470,17775041,1,0,0x10000050,8,01,45,03,11,00,04,C0,FF
72471,17775281,0,0,0x328,8,01,2C,02,4C,04,01,18,00
72484,17789230,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
72485,17789520,1,0,0x10000011,8,00,00,21,0D,00,00,00,00
72485,17789812,1,0,0x10000020,8,00,01,2C,59,64,00,FF,FF
72485,17790099,1,0,0x10000100,8,0F,57,0F,4B,0D,07,FF,FF
72486,17790398,1,0,0x10000000,8,00,00,00,00,7B,FF,FF,FF
72538,17842738,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
72538,17843031,1,0,0x10000011,8,00,00,B1,4B,00,00,00,00
72591,17896176,1,0,0x10000010,8,02,25,00,05,02,00,FF,05
72592,17896469,1,0,0x10000011,8,00,00,63,29,00,00,00,00
72642,17946619,1,0,0x10000010,8,02,25,00,05,02,00,FF,05
72642,17946912,1,0,0x10000011,8,00,00,73,43,00,00,00,00
72692,17996487,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
72692,17996776,1,0,0x10000011,8,FF,FF,DA,DE,00,00,00,00
72745,18049403,1,0,0x10000010,8,02,25,00,08,02,00,FF,05
72745,18049691,1,0,0x10000011,8,FF,FF,BC,D2,00,00,00,00
72795,18099300,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
72795,18099594,1,0,0x10000011,8,00,00,7B,34,00,00,00,00
72845,18149784,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
72845,18150073,1,0,0x10000011,8,FF,FF,B6,CF,00,00,00,00
72896,18200688,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
72896,18200983,1,0,0x10000011,8,00,00,0A,F2,00,00,00,00
72950,18254605,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
72950,18254896,1,0,0x10000011,8,FF,FF,C6,E8,00,00,00,00
73003,18307957,1,0,0x10000010,8,02,25,00,05,02,00,FF,05
73003,18308250,1,0,0x10000011,8,00,00,6B,1B,00,00,00,00
73056,18361251,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
73057,18361540,1,0,0x10000011,8,00,00,B9,73,00,00,00,00
73110,18414437,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
73110,18414729,1,0,0x10000011,8,00,00,81,36,00,00,00,00
73161,18465365,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
73161,18465656,1,0,0x10000011,8,00,00,21,0D,00,00,00,00
73222,18526481,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
73222,18526774,1,0,0x10000011,8,FF,FF,F6,FD,00,00,00,00
73272,18576721,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
73272,18577010,1,0,0x10000011,8,FF,FF,E7,1B,00,00,00,00
73322,18626879,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
73322,18627173,1,0,0x10000011,8,00,00,33,15,00,00,00,00
73374,18678911,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
73374,18679208,1,0,0x10000011,8,00,00,3B,06,00,00,00,00
73425,18729379,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
73425,18729670,1,0,0x10000011,8,00,00,5D,27,00,00,00,00
73475,18779666,1,0,0x10000010,8,02,25,00,03,02,00,FF,05
73475,18779963,1,0,0x10000011,8,00,00,3B,06,00,00,00,00
73521,18825900,1,0,0x10000110,8,00,E1,00,D5,08,0A,00,DA
73521,18826188,1,0,0x10000050,8,01,45,03,11,00,04,C0,FF
73522,18826429,0,0,0x328,8,01,2C,02,4C,04,01,18,00
73533,18837610,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
73533,18837903,1,0,0x10000011,8,00,00,53,10,00,00,00,00
73533,18838194,1,0,0x10000020,8,00,01,2C,59,64,00,FF,FF
73534,18838480,1,0,0x10000100,8,0F,57,0F,4B,0D,07,FF,FF
73534,18838781,1,0,0x10000000,8,00,00,00,00,7C,FF,FF,FF
73583,18887788,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
73583,18888079,1,0,0x10000011,8,FF,FF,FB,11,00,00,00,00
73633,18937978,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
73634,18938269,1,0,0x10000011,8,00,00,08,CC,00,00,00,00
73683,18988183,1,0,0x10000010,8,02,25,00,06,02,00,FF,05
73684,18988476,1,0,0x10000011,8,00,00,81,36,00,00,00,00
73734,19038344,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
73734,19038636,1,0,0x10000011,8,00,00,28,FF,00,00,00,00
73784,19088549,1,0,0x10000010,8,02,25,00,0C,02,00,FF,05
73784,19088837,1,0,0x10000011,8,00,00,F7,B1,00,00,00,00
73836,19140880,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
73836,19141170,1,0,0x10000011,8,00,00,21,0D,00,00,00,00
73886,19190726,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
73886,19191018,1,0,0x10000011,8,FF,FF,E3,07,00,00,00,00
73936,19241000,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
73937,19241293,1,0,0x10000011,8,FF,FF,F9,22,00,00,00,00
73990,19294280,1,0,0x10000010,8,02,25,00,01,02,00,FF,05
73990,19294575,1,0,0x10000011,8,00,00,0C,E0,00,00,00,00
74043,19347747,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
74043,19348042,1,0,0x10000011,8,00,00,7B,34,00,00,00,00
74093,19398036,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
74094,19398329,1,0,0x10000011,8,00,00,15,08,00,00,00,00
74135,19439788,1,0,0x10000010,8,02,25,FF,F8,02,00,FF,05
74135,19440076,1,0,0x10000011,8,FF,FF,50,A4,00,00,00,00
74186,19490598,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
74186,19490890,1,0,0x10000011,8,00,00,22,FC,00,00,00,00
74235,19540153,1,0,0x10000010,8,02,25,00,00,02,00,FF,05
74236,19540444,1,0,0x10000011,8,FF,FF,FF,25,00,00,00,00
74286,19590902,1,0,0x10000010,8,02,25,00,0C,02,00,FF,05
74286,19591193,1,0,0x10000011,8,00,00,FB,8F,00,00,00,00
74336,19640839,1,0,0x10000010,8,02,25,FF,FA,02,00,FF,05
74336,19641128,1,0,0x10000011,8,FF,FF,6E,B1,00,00,00,00
74386,19690693,1,0,0x10000010,8,02,25,FF,FB,02,00,FF,05
74386,19690987,1,0,0x10000011,8,FF,FF,80,B8,00,00,00,00
74438,19743035,1,0,0x10000010,8,02,25,FF,FE,02,00,FF,05
74439,19743326,1,0,0x10000011,8,FF,FF,C4,FA,00,00,00,00
74488,19792873,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
74488,19793165,1,0,0x10000011,8,00,00,24,EB,00,00,00,00
74535,19839514,1,0,0x10000110,8,00,E1,00,D5,08,0A,00,DA
74535,19839802,1,0,0x10000050,8,01,45,03,11,00,04,C0,FF
74535,19840043,0,0,0x328,8,01,2C,02,4C,04,01,18,00
74546,19851219,1,0,0x10000010,8,02,25,00,04,02,00,FF,05
74547,19851510,1,0,0x10000011,8,00,00,59,13,00,00,00,00
74547,19851801,1,0,0x10000020,8,00,01,2C,59,64,00,FF,FF
74547,19852088,1,0,0x10000100,8,0F,57,0F,4B,0D,07,FF,FF
74548,19852389,1,0,0x10000000,8,00,00,00,00,7D,FF,FF,FF
74597,19901721,1,0,0x10000010,8,02,25,FF,FA,02,00,FF,05
74597,19902013,1,0,0x10000011,8,FF,FF,76,A2,00,00,00,00
74647,19951854,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
74647,19952146,1,0,0x10000011,8,00,00,28,FF,00,00,00,00
74697,20001716,1,0,0x10000010,8,02,25,00,02,02,00,FF,05
74697,20002009,1,0,0x10000011,8,00,00,30,F0,00,00,00,00
74747,20051902,1,0,0x10000010,8,02,25,FF,FD,02,00,FF,05
74747,20052195,1,0,0x10000011,8,FF,FF,AE,DE,00,00,00,00
74797,20102100,1,0,0x10000010,8,02,25,FF,FF,02,00,FF,05
