66259,18113079,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
66359,18213112,0,0,0x675,8,1F,10,01,F5,00,00,00,00
66359,18213405,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
66459,18313458,0,0,0x675,8,1F,10,01,F5,00,00,00,00
66460,18313751,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
66560,18413805,0,0,0x675,8,1F,10,01,F5,00,00,00,00
66560,18414085,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,61
66660,18514156,0,0,0x675,8,1F,10,01,F5,00,00,00,00
66660,18514449,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
66761,18614527,0,0,0x675,8,1F,10,01,F5,00,00,00,00
66761,18614814,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
66861,18714894,0,0,0x675,8,1F,10,01,F5,00,00,00,00
66861,18715178,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
66961,18815264,0,0,0x675,8,1F,10,01,F5,00,00,00,00
66962,18815555,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
67062,18915602,0,0,0x675,8,1F,10,01,F5,00,00,00,00
67062,18915882,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
67162,19015945,0,0,0x675,8,1F,10,01,F5,00,00,00,00
67162,19016232,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
67262,19116289,0,0,0x675,8,1F,10,01,F5,00,00,00,00
67263,19116584,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
67363,19216640,0,0,0x675,8,1F,10,01,F5,00,00,00,00
67363,19216933,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
67463,19316988,0,0,0x675,8,1F,10,01,F5,00,00,00,00
67463,19317281,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
67563,19417330,0,0,0x675,8,1F,10,01,F5,00,00,00,00
67564,19417615,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,60
67664,19517735,0,0,0x675,8,1F,10,01,F5,00,00,00,00
67664,19518028,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
67764,19618014,0,0,0x675,8,1F,10,01,F5,00,00,00,00
67764,19618300,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
67864,19718356,0,0,0x675,8,1F,10,01,F5,00,00,00,00
67865,19718641,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
67965,19818710,0,0,0x675,8,1F,10,01,F5,00,00,00,00
67965,19819001,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
68065,19919080,0,0,0x675,8,1F,10,01,F5,00,00,00,00
68065,19919361,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
68165,20019443,0,0,0x675,8,1F,10,01,F5,00,00,00,00
68166,20019728,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,61
68266,20119816,0,0,0x675,8,1F,10,01,F5,00,00,00,00
68266,20120111,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
68366,20220185,0,0,0x675,8,1F,10,01,F5,00,00,00,00
68366,20220478,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
68467,20320556,0,0,0x675,8,1F,10,01,F5,00,00,00,00
68467,20320849,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
68567,20420939,0,0,0x675,8,1F,10,01,F5,00,00,00,00
68567,20421220,1,0,0x18FF0300,8,AC,C1,00,02,0E,6B,0E,61
68667,20521383,0,0,0x675,8,1F,10,01,F5,00,00,00,00
68668,20521676,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
68768,20621682,0,0,0x675,8,1F,10,01,F5,00,00,00,00
68768,20621969,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
68868,20722043,0,0,0x675,8,1F,10,01,F5,00,00,00,00
68868,20722328,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
68968,20822410,0,0,0x675,8,1F,10,01,F5,00,00,00,00
68969,20822701,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
69069,20922761,0,0,0x675,8,1F,10,01,F5,00,00,00,00
69069,20923042,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
69169,21023112,0,0,0x675,8,1F,10,01,F5,00,00,00,00
69169,21023398,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
69269,21123454,0,0,0x675,8,1F,10,01,F5,00,00,00,00
69270,21123749,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
69370,21223823,0,0,0x675,8,1F,10,01,F5,00,00,00,00
69370,21224116,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
69470,21324158,0,0,0x675,8,1F,10,01,F5,00,00,00,00
69470,21324451,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
69571,21424524,0,0,0x675,8,1F,10,01,F5,00,00,00,00
69571,21424809,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,60
69671,21524895,0,0,0x675,8,1F,10,01,F5,00,00,00,00
69671,21525188,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
69771,21625280,0,0,0x675,8,1F,10,01,F5,00,00,00,00
69772,21625567,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
69872,21725634,0,0,0x675,8,1F,10,01,F5,00,00,00,00
69872,21725919,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
69972,21826012,0,0,0x675,8,1F,10,01,F5,00,00,00,00
69972,21826305,1,0,0x18FF5000,8,00,00,01,00,AC,C4,00,00
70072,21926380,0,0,0x675,8,1F,10,01,F5,00,00,00,00
70073,21926661,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
70173,22026738,0,0,0x675,8,1F,10,01,F5,00,00,00,00
70173,22027023,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,61
70273,22127112,0,0,0x675,8,1F,10,01,F5,00,00,00,00
70273,22127407,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
70373,22227459,0,0,0x675,8,1F,10,01,F5,00,00,00,00
70374,22227752,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
70474,22327813,0,0,0x675,8,1F,10,01,F5,00,00,00,00
70474,22328106,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
70574,22428171,0,0,0x675,8,1F,10,01,F5,00,00,00,00
70574,22428460,1,0,0x18FF0300,8,AC,BE,00,02,0E,6A,0E,60
70675,22528530,0,0,0x675,8,1F,10,01,F5,00,00,00,00
70675,22528823,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
70775,22628878,0,0,0x675,8,1F,10,01,F5,00,00,00,00
70775,22629165,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
70875,22729230,0,0,0x675,8,1F,10,01,F5,00,00,00,00
70876,22729516,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
70976,22829586,0,0,0x675,8,1F,10,01,F5,00,00,00,00
70976,22829877,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
71076,22929965,0,0,0x675,8,1F,10,01,F5,00,00,00,00
71076,22930246,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
71176,23030318,0,0,0x675,8,1F,10,01,F5,00,00,00,00
71177,23030605,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
71277,23130652,0,0,0x675,8,1F,10,01,F5,00,00,00,00
71277,23130947,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
71377,23230997,0,0,0x675,8,1F,10,01,F5,00,00,00,00
71377,23231290,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
71477,23331341,0,0,0x675,8,1F,10,01,F5,00,00,00,00
71478,23331634,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
71578,23431673,0,0,0x675,8,1F,10,01,F5,00,00,00,00
71578,23431958,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
71678,23532017,0,0,0x675,8,1F,10,01,F5,00,00,00,00
71678,23532310,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
71778,23632355,0,0,0x675,8,1F,10,01,F5,00,00,00,00
71779,23632642,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
71879,23732697,0,0,0x675,8,1F,10,01,F5,00,00,00,00
71879,23732982,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
71979,23833058,0,0,0x675,8,1F,10,01,F5,00,00,00,00
71979,23833351,1,0,0x18FF5000,8,00,00,01,00,AC,C1,00,00
72079,23933462,0,0,0x675,8,1F,10,01,F5,00,00,00,00
72080,23933743,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
72180,24033747,0,0,0x675,8,1F,10,01,F5,00,00,00,00
72180,24034038,1,0,0x18FF0600,8,00,9F,02,00,0E,6A,0E,60
72280,24134104,0,0,0x675,8,1F,10,01,F5,00,00,00,00
72280,24134399,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
72380,24234432,0,0,0x675,8,1F,10,01,F5,00,00,00,00
72381,24234725,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
72481,24334796,0,0,0x675,8,1F,10,01,F5,00,00,00,00
72481,24335089,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
72581,24435129,0,0,0x675,8,1F,10,01,F5,00,00,00,00
72581,24435410,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,61
72681,24535480,0,0,0x675,8,1F,10,01,F5,00,00,00,00
72682,24535772,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
72782,24635815,0,0,0x675,8,1F,10,01,F5,00,00,00,00
72782,24636101,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
72882,24736171,0,0,0x675,8,1F,10,01,F5,00,00,00,00
72882,24736456,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
72983,24836534,0,0,0x675,8,1F,10,01,F5,00,00,00,00
72983,24836827,1,0,0x18FF5000,8,00,00,01,00,AC,C1,00,00
73083,24936886,0,0,0x675,8,1F,10,01,F5,00,00,00,00
73083,24937167,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
73183,25037234,0,0,0x675,8,1F,10,01,F5,00,00,00,00
73184,25037522,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
73284,25137603,0,0,0x675,8,1F,10,01,F5,00,00,00,00
73284,25137898,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
73384,25237939,0,0,0x675,8,1F,10,01,F5,00,00,00,00
73384,25238232,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
73484,25338290,0,0,0x675,8,1F,10,01,F5,00,00,00,00
73485,25338583,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
73585,25438634,0,0,0x675,8,1F,10,01,F5,00,00,00,00
73585,25438918,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,60
73685,25538982,0,0,0x675,8,1F,10,01,F5,00,00,00,00
73685,25539275,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
73785,25639327,0,0,0x675,8,1F,10,01,F5,00,00,00,00
73786,25639614,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
73886,25739680,0,0,0x675,8,1F,10,01,F5,00,00,00,00
73886,25739965,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
73986,25840002,0,0,0x675,8,1F,10,01,F5,00,00,00,00
73986,25840293,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
74086,25940327,0,0,0x675,8,1F,10,01,F5,00,00,00,00
74087,25940607,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
74187,26040658,0,0,0x675,8,1F,10,01,F5,00,00,00,00
74187,26040943,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,61
74287,26140987,0,0,0x675,8,1F,10,01,F5,00,00,00,00
74287,26141281,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
74387,26241298,0,0,0x675,8,1F,10,01,F5,00,00,00,00
74388,26241590,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
74488,26341634,0,0,0x675,8,1F,10,01,F5,00,00,00,00
74488,26341927,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
74588,26441964,0,0,0x675,8,1F,10,01,F5,00,00,00,00
74588,26442249,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
74688,26542295,0,0,0x675,8,1F,10,01,F5,00,00,00,00
74689,26542588,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
74789,26642634,0,0,0x675,8,1F,10,01,F5,00,00,00,00
74789,26642920,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
74889,26742982,0,0,0x675,8,1F,10,01,F5,00,00,00,00
74889,26743267,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
74989,26843325,0,0,0x675,8,1F,10,01,F5,00,00,00,00
74990,26843618,1,0,0x18FF5000,8,00,00,01,00,AC,BF,00,00
75090,26943671,0,0,0x675,8,1F,10,01,F5,00,00,00,00
75090,26943952,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
75190,27044024,0,0,0x675,8,1F,10,01,F5,00,00,00,00
75190,27044311,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
75290,27144361,0,0,0x675,8,1F,10,01,F5,00,00,00,00
75291,27144656,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
75391,27244688,0,0,0x675,8,1F,10,01,F5,00,00,00,00
75391,27244981,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
75491,27345052,0,0,0x675,8,1F,10,01,F5,00,00,00,00
75491,27345345,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
75591,27445399,0,0,0x675,8,1F,10,01,F5,00,00,00,00
75592,27445684,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,60
75692,27545734,0,0,0x675,8,1F,10,01,F5,00,00,00,00
75692,27546027,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
75792,27646058,0,0,0x675,8,1F,10,01,F5,00,00,00,00
75792,27646345,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
75892,27746397,0,0,0x675,8,1F,10,01,F5,00,00,00,00
75893,27746682,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
75993,27846740,0,0,0x675,8,1F,10,01,F5,00,00,00,00
75993,27847032,1,0,0x18FF5000,8,00,00,01,00,AC,C1,00,00
76093,27947073,0,0,0x675,8,1F,10,01,F5,00,00,00,00
76093,27947354,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
76193,28047422,0,0,0x675,8,1F,10,01,F5,00,00,00,00
76194,28047709,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
76294,28147747,0,0,0x675,8,1F,10,01,F5,00,00,00,00
76294,28148042,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
76394,28248101,0,0,0x675,8,1F,10,01,F5,00,00,00,00
76394,28248394,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
76494,28348458,0,0,0x675,8,1F,10,01,F5,00,00,00,00
76495,28348750,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
76595,28448788,0,0,0x675,8,1F,10,01,F5,00,00,00,00
76595,28449073,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
76695,28549134,0,0,0x675,8,1F,10,01,F5,00,00,00,00
76695,28549427,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
76796,28649503,0,0,0x675,8,1F,10,01,F5,00,00,00,00
76796,28649790,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
76896,28749867,0,0,0x675,8,1F,10,01,F5,00,00,00,00
76896,28750151,1,0,0x18FFF000,8,56,70,FF,FF,00,0E,38,28
76996,28850246,0,0,0x675,8,1F,10,01,F5,00,00,00,00
76997,28850540,1,0,0x18FF5000,8,00,00,01,00,AC,C1,00,00
77097,28950591,0,0,0x675,8,1F,10,01,F5,00,00,00,00
77097,28950872,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
77197,29050930,0,0,0x675,8,1F,10,01,F5,00,00,00,00
77197,29051217,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
77297,29151277,0,0,0x675,8,1F,10,01,F5,00,00,00,00
77298,29151572,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
77398,29251645,0,0,0x675,8,1F,10,01,F5,00,00,00,00
77398,29251938,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
77498,29352006,0,0,0x675,8,1F,10,01,F5,00,00,00,00
77498,29352299,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
77598,29452420,0,0,0x675,8,1F,10,01,F5,00,00,00,00
77599,29452705,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,60
77699,29552728,0,0,0x675,8,1F,10,01,F5,00,00,00,00
77699,29553021,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
77799,29653088,0,0,0x675,8,1F,10,01,F5,00,00,00,00
77799,29653375,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
77899,29753446,0,0,0x675,8,1F,10,01,F5,00,00,00,00
77900,29753731,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
78000,29853817,0,0,0x675,8,1F,10,01,F5,00,00,00,00
78000,29854113,1,0,0x18FF5000,8,00,00,01,00,AC,C5,00,00
78100,29954203,0,0,0x675,8,1F,10,01,F5,00,00,00,00
78101,29954485,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
78201,30054562,0,0,0x675,8,1F,10,01,F5,00,00,00,00
78201,30054849,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
78301,30154937,0,0,0x675,8,1F,10,01,F5,00,00,00,00
78301,30155232,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
78401,30255332,0,0,0x675,8,1F,10,01,F5,00,00,00,00
78402,30255625,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
78502,30355692,0,0,0x675,8,1F,10,01,F5,00,00,00,00
78502,30355985,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
78602,30456070,0,0,0x675,8,1F,10,01,F5,00,00,00,00
78602,30456355,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
78702,30556403,0,0,0x675,8,1F,10,01,F5,00,00,00,00
78703,30556696,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
78803,30656767,0,0,0x675,8,1F,10,01,F5,00,00,00,00
78803,30657054,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
78903,30757133,0,0,0x675,8,1F,10,01,F5,00,00,00,00
78903,30757418,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
79004,30857507,0,0,0x675,8,1F,10,01,F5,00,00,00,00
79004,30857800,1,0,0x18FF5000,8,00,00,01,00,AC,BE,00,00
79104,30957854,0,0,0x675,8,1F,10,01,F5,00,00,00,00
79104,30958134,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
79204,31058234,0,0,0x675,8,1F,10,01,F5,00,00,00,00
79205,31058522,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
79305,31158600,0,0,0x675,8,1F,10,01,F5,00,00,00,00
79305,31158894,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
79405,31258956,0,0,0x675,8,1F,10,01,F5,00,00,00,00
79405,31259249,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
79505,31359322,0,0,0x675,8,1F,10,01,F5,00,00,00,00
79506,31359615,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
79606,31459778,0,0,0x675,8,1F,10,01,F5,00,00,00,00
79606,31460063,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
79706,31560060,0,0,0x675,8,1F,10,01,F5,00,00,00,00
79706,31560353,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
79806,31660442,0,0,0x675,8,1F,10,01,F5,00,00,00,00
79807,31660729,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
79907,31760808,0,0,0x675,8,1F,10,01,F5,00,00,00,00
79907,31761093,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
80007,31861160,0,0,0x675,8,1F,10,01,F5,00,00,00,00
80007,31861453,1,0,0x18FF5000,8,00,00,01,00,AC,C1,00,00
80108,31961513,0,0,0x675,8,1F,10,01,F5,00,00,00,00
80108,31961794,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
80208,32061876,0,0,0x675,8,1F,10,01,F5,00,00,00,00
80208,32062163,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
80308,32162228,0,0,0x675,8,1F,10,01,F5,00,00,00,00
80309,32162523,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
80409,32262594,0,0,0x675,8,1F,10,01,F5,00,00,00,00
80409,32262887,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
80509,32362956,0,0,0x675,8,1F,10,01,F5,00,00,00,00
80509,32363249,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
80609,32463328,0,0,0x675,8,1F,10,01,F5,00,00,00,00
80610,32463612,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
80710,32563670,0,0,0x675,8,1F,10,01,F5,00,00,00,00
80710,32563963,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
80810,32664030,0,0,0x675,8,1F,10,01,F5,00,00,00,00
80810,32664317,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
80910,32764367,0,0,0x675,8,1F,10,01,F5,00,00,00,00
80911,32764651,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
81011,32864725,0,0,0x675,8,1F,10,01,F5,00,00,00,00
81011,32865018,1,0,0x18FF5000,8,00,00,01,00,AC,BF,00,00
81111,32965097,0,0,0x675,8,1F,10,01,F5,00,00,00,00
81111,32965378,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
81211,33065436,0,0,0x675,8,1F,10,01,F5,00,00,00,00
81212,33065723,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
81312,33165794,0,0,0x675,8,1F,10,01,F5,00,00,00,00
81312,33166089,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
81412,33266135,0,0,0x675,8,1F,10,01,F5,00,00,00,00
81412,33266427,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
81512,33366478,0,0,0x675,8,1F,10,01,F5,00,00,00,00
81513,33366771,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
81613,33466841,0,0,0x675,8,1F,10,01,F5,00,00,00,00
81613,33467126,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,60
81713,33567186,0,0,0x675,8,1F,10,01,F5,00,00,00,00
81713,33567479,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
81814,33667551,0,0,0x675,8,1F,10,01,F5,00,00,00,00
81814,33667838,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
81914,33767899,0,0,0x675,8,1F,10,01,F5,00,00,00,00
81914,33768183,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
82014,33868295,0,0,0x675,8,1F,10,01,F5,00,00,00,00
82015,33868586,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
82115,33968597,0,0,0x675,8,1F,10,01,F5,00,00,00,00
82115,33968878,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
82215,34068948,0,0,0x675,8,1F,10,01,F5,00,00,00,00
82215,34069235,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
82315,34169318,0,0,0x675,8,1F,10,01,F5,00,00,00,00
82316,34169612,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
82416,34269660,0,0,0x675,8,1F,10,01,F5,00,00,00,00
82416,34269953,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
82516,34369994,0,0,0x675,8,1F,10,01,F5,00,00,00,00
82516,34370286,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
82616,34470339,0,0,0x675,8,1F,10,01,F5,00,00,00,00
82617,34470628,1,0,0x18FF0300,8,AC,BE,00,02,0E,6A,0E,60
82717,34570668,0,0,0x675,8,1F,10,01,F5,00,00,00,00
82717,34570961,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
82817,34671018,0,0,0x675,8,1F,10,01,F5,00,00,00,00
82817,34671305,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
82917,34771355,0,0,0x675,8,1F,10,01,F5,00,00,00,00
82918,34771640,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
83018,34871701,0,0,0x675,8,1F,10,01,F5,00,00,00,00
83018,34871994,1,0,0x18FF5000,8,00,00,01,00,AC,BF,00,00
83118,34972030,0,0,0x675,8,1F,10,01,F5,00,00,00,00
83118,34972311,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
83218,35072336,0,0,0x675,8,1F,10,01,F5,00,00,00,00
83219,35072623,1,0,0x18FF0600,8,00,9F,02,00,0E,6B,0E,60
83319,35172676,0,0,0x675,8,1F,10,01,F5,00,00,00,00
83319,35172971,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
83419,35272997,0,0,0x675,8,1F,10,01,F5,00,00,00,00
83419,35273290,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
83519,35373343,0,0,0x675,8,1F,10,01,F5,00,00,00,00
83520,35373635,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
83620,35473676,0,0,0x675,8,1F,10,01,F5,00,00,00,00
83620,35473957,1,0,0x18FF0300,8,AC,BF,00,02,0E,6B,0E,61
83720,35574011,0,0,0x675,8,1F,10,01,F5,00,00,00,00
83720,35574304,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
83820,35674335,0,0,0x675,8,1F,10,01,F5,00,00,00,00
83821,35674622,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
83921,35774681,0,0,0x675,8,1F,10,01,F5,00,00,00,00
83921,35774965,1,0,0x18FFF000,8,56,6A,FF,FF,00,0E,38,28
84021,35875030,0,0,0x675,8,1F,10,01,F5,00,00,00,00
84021,35875321,1,0,0x18FF5000,8,00,00,01,00,AC,C2,00,00
84121,35975358,0,0,0x675,8,1F,10,01,F5,00,00,00,00
84122,35975639,1,0,0x18FF4000,8,10,AD,75,74,03,00,BB,5A
84222,36075718,0,0,0x675,8,1F,10,01,F5,00,00,00,00
84222,36076008,1,0,0x18FF0600,8,00,9F,02,00,0E,6A,0E,60
84322,36176038,0,0,0x675,8,1F,10,01,F5,00,00,00,00
84322,36176333,1,0,0x18FF0700,8,01,BA,46,00,00,00,FF,FF
84422,36276393,0,0,0x675,8,1F,10,01,F5,00,00,00,00
84423,36276686,1,0,0x18FF0800,8,00,CF,00,C6,FF,FF,00,00
84523,36376727,0,0,0x675,8,1F,10,01,F5,00,00,00,00
84523,36377019,1,0,0x18FF1900,8,00,00,00,00,05,28,38,00
84623,36477058,0,0,0x675,8,1F,10,01,F5,00,00,00,00
84623,36477342,1,0,0x18FF0300,8,AC,BE,00,02,0E,6B,0E,60
84723,36577392,0,0,0x675,8,1F,10,01,F5,00,00,00,00
84724,36577685,1,0,0x18FF0C00,8,00,00,00,00,00,CF,00,C6
84824,36677730,0,0,0x675,8,1F,10,01,F5,00,00,00,00
84824,36678017,1,0,0x18FFE000,8,46,E2,06,36,00,00,FF,FF
84924,36778057,0,0,0x675,8,1F,10,01,F5,00,00,00,00
